SHIPMENT ID,ORIGIN_CITY,OST,O_ZIP,DEST_CITY,DST,D_ZIP,CLASS,WEIGHT,CUBE,RETAIL SHIPMENT FLAG,LIFTGATE FLAG,Carrier 1,Carrier 2,Carrier 3,Carrier 4,Carrier 5,Carrier 6,Carrier 7,Carrier 8,Carrier 9,Carrier 10,Carrier 11,Carrier 12,Carrier 13,Carrier 14,Carrier 15,Carrier 16
100000182,CLEVELAND                  ,OH,44142,ROMEOVILLE                 ,IL,60446,175,54,13.5, Non-Retail , Non-Liftgate ,$244.98 ,$0.00 ,$166.39 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$180.23 ,$248.53 ,$281.09 ,$0.00 ,$125.51 
100000183,HAGERSTOWN                 ,MD,21740,ROMEOVILLE                 ,IL,60446,70,520,49.06, Non-Retail , Non-Liftgate ,$247.23 ,$230.35 ,$194.32 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$294.35 ,$0.00 ,$0.00 ,$324.96 ,$248.53 ,$250.27 ,$0.00 ,$0.00 
100000184,CLEVELAND                  ,OH,44149,NAPERVILLE                 ,IL,60540,70,"2,448",278.18, Non-Retail , Non-Liftgate ,$388.56 ,$0.00 ,$381.45 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,082.93 ",$0.00 ,$0.00 ,$992.82 ,$841.90 ,$343.02 ,$0.00 ,$295.00 
100000185,CARLSTADT                  ,NJ,07072 ,NAPERVILLE                 ,IL,60540,250,348,112.26, Non-Retail , Non-Liftgate ,$286.11 ,$0.00 ,$410.36 ,$0.00 ,$0.00 ,$0.00 ,$244.40 ,$0.00 ,$605.27 ,$0.00 ,$0.00 ,$900.85 ,$669.70 ,$307.45 ,$0.00 ,$267.68 
100000186,CARLSTADT                  ,NJ,07072 ,EAST WINDSOR               ,NJ,08512 ,50,100,9.09, Retail , Non-Liftgate ,$224.39 ,$0.00 ,$120.49 ,$0.00 ,$0.00 ,$0.00 ,$123.50 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$157.22 ,$157.28 ,$225.71 ,$0.00 ,$126.78 
100000187,EAST WINDSOR               ,NJ,08512 ,EAST WINDSOR               ,NJ,08512 ,55,195,20.74, Retail , Non-Liftgate ,$224.39 ,$0.00 ,$121.64 ,$0.00 ,$0.00 ,$0.00 ,$123.50 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$157.22 ,$157.28 ,$205.07 ,$0.00 ,$126.78 
100000188,MILLERSBURG                ,PA,17061,NAPERVILLE                 ,IL,60540,50,"1,106",34.89, Non-Retail , Liftgate Needed ,$329.86 ,$0.00 ,$155.84 ,$0.00 ,$0.00 ,$0.00 ,$244.40 ,$0.00 ,$294.35 ,$0.00 ,$0.00 ,$413.28 ,$313.88 ,$254.19 ,$0.00 ,$142.56 
100000189,EAST WINDSOR               ,NJ,08512 ,ROMEOVILLE                 ,IL,60446,70,620,49.21, Non-Retail , Non-Liftgate ,$286.11 ,$0.00 ,$201.96 ,$0.00 ,$0.00 ,$0.00 ,$244.40 ,$0.00 ,$294.35 ,$0.00 ,$0.00 ,$385.75 ,$286.76 ,$311.92 ,$0.00 ,$139.28 
100000190,CLEVELAND                  ,OH,44139,ROMEOVILLE                 ,IL,60446,125,97,17.96, Non-Retail , Liftgate Needed ,$244.98 ,$0.00 ,$166.39 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$118.68 ,$0.00 ,$0.00 ,$180.23 ,$248.53 ,$281.09 ,$0.00 ,$125.51 
100000191,EAST WINDSOR               ,NJ,08512 ,EAST WINDSOR               ,NJ,08512 ,70,984,80.66, Retail , Non-Liftgate ,$224.39 ,$0.00 ,$126.14 ,$0.00 ,$0.00 ,$0.00 ,$123.50 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$335.03 ,$157.28 ,$205.07 ,$0.00 ,$126.78 
100000192,FONTANA                    ,CA,92335,TRACY                      ,CA,95304,70,"1,624",129.92, Retail , Non-Liftgate ,$412.41 ,$0.00 ,$344.03 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$184.27 ,$0.00 ,$0.00 ,$0.00 ,"$1,035.43 ",$0.00 ,$758.46 ,$0.00 ,$0.00 
100000193,DALLAS                     ,TX,75236,TRACY                      ,CA,95304,150,"1,325",245.37, Retail , Non-Liftgate ,$959.11 ,"$9,440.92 ",$645.84 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,811.40 ",$0.00 ,"$1,673.66 ",$872.70 ,$626.99 
100000194,DALLAS                     ,TX,75236,NAPERVILLE                 ,IL,60540,150,900,166.67, Non-Retail , Liftgate Needed ,$578.48 ,$907.74 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,353.37 ",$0.00 ,$0.00 ,"$1,280.59 ",$0.00 ,$519.58 ,"$1,488.61 ",$387.19 
100000195,DALLAS                     ,TX,75236,EAST WINDSOR               ,NJ,08512 ,70,"2,100",161.54, Retail , Non-Liftgate ,$649.43 ,"$7,432.09 ",$346.90 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,458.73 ","$1,807.83 ",$672.97 ,$702.51 ,$536.11 
100000196,PANORAMA CITY              ,CA,91402,EAST WINDSOR               ,NJ,08512 ,70,790,80.61, Retail , Non-Liftgate ,$449.82 ,$0.00 ,$460.03 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,079.71 ","$1,616.60 ",$682.26 ,$0.00 ,$0.00 
100000197,NORTHAMPTON                ,PA,18067,NAPERVILLE                 ,IL,60540,70,"4,839",314.22, Non-Retail , Liftgate Needed ,$672.10 ,$0.00 ,$900.04 ,$0.00 ,$0.00 ,$0.00 ,$539.66 ,$0.00 ,"$1,278.91 ",$0.00 ,$0.00 ,"$1,911.25 ","$1,452.17 ",$790.67 ,$0.00 ,$592.81 
100000198,NORTHAMPTON                ,PA,18067,EAST WINDSOR               ,NJ,08512 ,175,"1,326",245.56, Retail , Non-Liftgate ,$552.54 ,$0.00 ,$534.24 ,$0.00 ,$0.00 ,$0.00 ,$135.20 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,120.69 ",$456.39 ,$362.37 ,$0.00 ,$370.97 
100000199,EARLY BRANCH               ,SC,29916,EAST WINDSOR               ,NJ,08512 ,70,"1,241",97.72, Retail , Non-Liftgate ,$283.81 ,"$3,417.09 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$679.18 ,$873.42 ,$258.24 ,$0.00 ,$0.00 
100000200,EARLY BRANCH               ,SC,29916,TRACY                      ,CA,95304,70,797,68.12, Retail , Non-Liftgate ,$522.50 ,"$5,530.79 ",$410.89 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$942.98 ,$0.00 ,$812.78 ,$0.00 ,$0.00 
100000201,MONON                      ,IN,47959,NAPERVILLE                 ,IL,60540,250,"1,562",446.29, Non-Retail , Non-Liftgate ,"$2,001.22 ",$0.00 ,$0.00 ,$314.86 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,198.99 ",$398.85 ,$0.00 ,"$1,120.16 ",$0.00 ,$265.15 ,$0.00 ,$344.52 
100000202,GREENCASTLE                ,PA,17225,NAPERVILLE                 ,IL,60540,70,"2,965",235.32, Non-Retail , Non-Liftgate ,$527.26 ,"$1,067.50 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$344.76 ,$0.00 ,"$1,008.66 ",$0.00 ,$0.00 ,"$1,505.98 ","$1,144.17 ",$315.34 ,$0.00 ,$0.00 
100000203,CHATSWORTH                 ,GA,30705,NAPERVILLE                 ,IL,60540,70,"3,517",253.02, Non-Retail , Non-Liftgate ,$606.99 ,"$1,020.48 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,439.64 ",$0.00 ,$461.75 ,$0.00 ,$442.79 
100000204,SUPERIOR                   ,WI,54880,NAPERVILLE                 ,IL,60540,70,"7,860",436.67, Non-Retail , Non-Liftgate ,$969.43 ,$0.00 ,$0.00 ,$798.45 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$678.04 ,$965.18 ,$0.00 ,"$2,673.50 ",$0.00 ,$0.00 ,$0.00 ,$801.36 
100000205,RIALTO                     ,CA,92376,EAST WINDSOR               ,NJ,08512 ,70,425,42.5, Retail , Non-Liftgate ,$347.32 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$332.70 ,$580.05 ,$858.56 ,$380.68 ,$0.00 ,$0.00 
100000206,APPONAUG                   ,RI,02886 ,TRACY                      ,CA,95304,70,637,57.39, Retail , Non-Liftgate ,$406.34 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$787.74 ,$709.07 ,$684.71 ,$0.00 ,$345.36 
100000207,COPPELL                    ,TX,75019,NAPERVILLE                 ,IL,60540,60,"3,939",161.43, Non-Retail , Non-Liftgate ,$886.38 ,"$1,244.61 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,923.07 ",$0.00 ,$0.00 ,"$1,755.84 ",$0.00 ,$513.06 ,"$2,041.06 ",$530.87 
100000208,BURNSVILLE                 ,MN,55306,NAPERVILLE                 ,IL,60540,70,"1,256",102.11, Non-Retail , Non-Liftgate ,$221.40 ,$0.00 ,$0.00 ,$195.32 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$167.58 ,$228.80 ,$0.00 ,$633.76 ,$0.00 ,$247.26 ,$0.00 ,$186.68 
100000209,TORRANCE                   ,CA,90501,EAST WINDSOR               ,NJ,08512 ,70,"2,099",161.46, Retail , Non-Liftgate ,$722.63 ,$0.00 ,$660.23 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$916.19 ,"$1,734.19 ","$2,608.85 ",$803.60 ,$0.00 ,$935.94 
100000210,TRACY                      ,CA,95304,ROMEOVILLE                 ,IL,60446,70,"2,500",192.31, Non-Retail , Liftgate Needed ,$632.39 ,$0.00 ,$640.11 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$910.76 ,"$1,724.18 ",$0.00 ,$727.33 ,$0.00 ,$908.46 
100000211,MORENO VALLEY              ,CA,92553,NAPERVILLE                 ,IL,60540,70,"1,185",94.05, Non-Retail , Liftgate Needed ,$468.03 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$504.48 ,$949.77 ,$0.00 ,$424.33 ,$0.00 ,$0.00 
100000212,BROOKLYN                   ,NY,11231,NAPERVILLE                 ,IL,60540,70,"4,215",288.7, Non-Retail , Liftgate Needed ,$775.11 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$474.76 ,$0.00 ,"$1,342.18 ",$0.00 ,$0.00 ,"$2,006.72 ","$1,940.96 ",$715.12 ,$0.00 ,$774.71 
100000213,BROOKLYN                   ,NY,11231,NAPERVILLE                 ,IL,60540,70,"2,010",154.62, Non-Retail , Non-Liftgate ,$384.94 ,$0.00 ,$395.62 ,$0.00 ,$0.00 ,$0.00 ,$245.44 ,$0.00 ,$682.13 ,$0.00 ,$0.00 ,"$1,016.00 ",$982.21 ,$354.02 ,$0.00 ,$469.98 
100000214,GREENCASTLE                ,PA,17225,NAPERVILLE                 ,IL,60540,70,"3,316",249.32, Non-Retail , Non-Liftgate ,$534.11 ,"$1,088.45 ",$537.80 ,$0.00 ,$0.00 ,$0.00 ,$381.26 ,$0.00 ,"$1,028.45 ",$0.00 ,$0.00 ,"$1,535.53 ","$1,166.47 ",$321.48 ,$0.00 ,$0.00 
100000215,GREENCASTLE                ,PA,17225,EAST WINDSOR               ,NJ,08512 ,70,"2,410",150.63, Retail , Non-Liftgate ,$287.04 ,"$4,046.93 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$177.84 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$795.30 ,$386.35 ,$246.61 ,$0.00 ,$0.00 
100000216,PECKVILLE                  ,PA,18452,EAST WINDSOR               ,NJ,08512 ,125,"1,072",150.99, Retail , Non-Liftgate ,$360.84 ,$0.00 ,$299.92 ,$0.00 ,$0.00 ,$0.00 ,$135.20 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$723.15 ,$294.36 ,$264.24 ,$0.00 ,$239.38 
100000217,DORSET                     ,VT,05251 ,NAPERVILLE                 ,IL,60540,70,"3,046",229.02, Non-Retail , Non-Liftgate ,$621.69 ,$0.00 ,$493.91 ,$0.00 ,$0.00 ,$0.00 ,$353.18 ,$0.00 ,"$1,005.29 ",$0.00 ,$0.00 ,"$1,501.35 ","$1,140.77 ",$468.22 ,$0.00 ,$0.00 
100000218,PULASKI                    ,WI,54162,NAPERVILLE                 ,IL,60540,250,381,122.9, Non-Retail , Liftgate Needed ,$212.83 ,$0.00 ,$418.87 ,$148.86 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$152.17 ,$218.73 ,$0.00 ,$605.89 ,$0.00 ,$285.14 ,$0.00 ,$0.00 
100000219,WINCHENDON                 ,MA,01475 ,TRACY                      ,CA,95304,70,"2,980",229.23, Retail , Non-Liftgate ,$938.41 ,$0.00 ,"$1,264.55 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,621.10 ","$2,378.07 ","$1,697.80 ",$0.00 ,"$1,113.93 "
100000220,ANAHEIM                    ,CA,92806,NAPERVILLE                 ,IL,60540,70,"2,197",217.52, Non-Retail , Liftgate Needed ,$650.33 ,$0.00 ,$647.97 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$939.69 ,"$1,779.33 ",$0.00 ,$821.73 ,$0.00 ,$0.00 
100000221,BALDWIN PARK               ,CA,91706,NAPERVILLE                 ,IL,60540,175,"1,636",302.96, Non-Retail , Non-Liftgate ,"$1,389.36 ",$0.00 ,"$1,152.58 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,698.77 ","$2,935.11 ",$0.00 ,"$1,929.98 ",$0.00 ,$0.00 
100000222,SWEETWATER                 ,TN,37874,NAPERVILLE                 ,IL,60540,175,"1,221",226.11, Non-Retail , Non-Liftgate ,$535.09 ,$921.60 ,$732.68 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,300.15 ",$0.00 ,$428.67 ,$0.00 ,$396.48 
100000223,BALDWIN PARK               ,CA,91706,NAPERVILLE                 ,IL,60540,175,"3,100",574.07, Non-Retail , Non-Liftgate ,"$1,730.38 ",$0.00 ,"$2,036.91 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,695.58 ","$4,663.02 ",$0.00 ,"$2,978.53 ",$0.00 ,$0.00 
100000224,BALDWIN PARK               ,CA,91706,EAST WINDSOR               ,NJ,08512 ,175,440,88, Retail , Non-Liftgate ,$711.85 ,$0.00 ,$570.05 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$794.89 ,"$1,274.96 ","$1,912.80 ",$826.84 ,$0.00 ,$0.00 
100000225,FONTANA                    ,CA,92335,NAPERVILLE                 ,IL,60540,300,775,336.96, Non-Retail , Non-Liftgate ,"$1,332.30 ",$0.00 ,$986.97 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,834.76 ","$2,707.70 ",$0.00 ,"$1,533.36 ",$0.00 ,$0.00 
100000226,EVERGREEN                  ,AL,36401,NAPERVILLE                 ,IL,60540,250,"1,397",399.14, Non-Retail , Non-Liftgate ,"$1,019.37 ","$1,849.39 ","$1,169.36 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,609.02 ",$0.00 ,$908.89 ,$0.00 ,$816.05 
100000227,GRANDE ILE                 ,QC,J6T6G4,NORRISTOWN                 ,PA,19406,175,330,67.35, Non-Retail , Non-Liftgate ,$274.09 ,$0.00 ,$312.62 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$593.96 ,$436.07 ,$366.79 ,$0.00 ,$0.00 
100000228,INDIAN TRAIL               ,NC,28079,EAST WINDSOR               ,NJ,08512 ,70,340,49.28, Retail , Non-Liftgate ,$318.71 ,"$1,607.92 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$295.06 ,$451.79 ,$278.74 ,$0.00 ,$131.88 
100000229,ROCK HILL                  ,SC,29730,NEWTON                     ,NC,28658,70,360,37.11, Non-Retail , Liftgate Needed ,$247.23 ,$152.50 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$180.23 ,$0.00 ,$251.31 ,$0.00 ,$126.79 
100000230,DURHAM                     ,NC,27707,NAPERVILLE                 ,IL,60540,70,"1,034",83.39, Non-Retail , Liftgate Needed ,$706.91 ,$465.03 ,$200.96 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$656.04 ,$0.00 ,$279.27 ,$0.00 ,$194.94 
100000231,CONOVER                    ,NC,28613,NEWTON                     ,NC,28658,250,175,58.33, Non-Retail , Non-Liftgate ,$190.03 ,$152.50 ,$146.24 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$157.22 ,$0.00 ,$238.90 ,$0.00 ,$126.72 
100000232,NEWTON                     ,NC,28658,NAPERVILLE                 ,IL,60540,175,"5,300",883.33, Non-Retail , Non-Liftgate ,"$1,149.05 ","$2,469.82 ","$2,021.11 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$3,484.28 ",$0.00 ,"$1,320.11 ",$0.00 ,"$1,035.32 "
100000233,WILMINGTON                 ,DE,19801,NAPERVILLE                 ,IL,60540,70,840,61.31, Non-Retail , Non-Liftgate ,$287.18 ,$0.00 ,$224.12 ,$0.00 ,$0.00 ,$0.00 ,$244.40 ,$0.00 ,$351.29 ,$0.00 ,$0.00 ,$519.68 ,$386.43 ,$282.14 ,$0.00 ,$158.49 
100000234,ELMHURST                   ,IL,60126,HOFFMAN ESTATES            ,IL,60010,70,245,28.82, Non-Retail , Non-Liftgate ,$297.07 ,$152.50 ,$109.01 ,$124.94 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$95.02 ,$104.01 ,$0.00 ,$157.22 ,$0.00 ,$285.54 ,$0.00 ,$123.44 
100000235,LITHONIA                   ,GA,30058,ROMEOVILLE                 ,IL,60446,70,664,80.98, Non-Retail , Non-Liftgate ,$286.14 ,$421.38 ,$240.01 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$594.47 ,$0.00 ,$290.72 ,$0.00 ,$182.83 
100000236,EAST WINDSOR               ,NJ,08512 ,NAPERVILLE                 ,IL,60540,70,"1,060",85.48, Non-Retail , Non-Liftgate ,$286.11 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$244.40 ,$0.00 ,$397.42 ,$0.00 ,$0.00 ,$588.91 ,$437.75 ,$252.75 ,$0.00 ,$174.97 
100000237,EAST WINDSOR               ,NJ,08512 ,NAPERVILLE                 ,IL,60540,70,"1,542",98.85, Non-Retail , Liftgate Needed ,$303.73 ,$0.00 ,$308.86 ,$0.00 ,$0.00 ,$0.00 ,$244.40 ,$0.00 ,$538.99 ,$0.00 ,$0.00 ,$801.35 ,$595.88 ,$252.75 ,$0.00 ,$238.11 
100000238,EAST WINDSOR               ,NJ,08512 ,NAPERVILLE                 ,IL,60540,175,"1,184",219.26, Non-Retail , Liftgate Needed ,$561.40 ,$0.00 ,$686.22 ,$0.00 ,$0.00 ,$0.00 ,$244.40 ,$0.00 ,$994.77 ,$0.00 ,$0.00 ,"$1,485.33 ","$1,104.24 ",$463.37 ,$0.00 ,$441.36 
100000239,TRENTON                    ,NJ,08620 ,ROMEOVILLE                 ,IL,60446,70,750,89.29, Non-Retail , Non-Liftgate ,$286.11 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$244.40 ,$0.00 ,$433.88 ,$0.00 ,$0.00 ,$643.65 ,$478.50 ,$311.92 ,$0.00 ,$191.27 
100000240,EAST WINDSOR               ,NJ,08512 ,POMPANO BEACH              ,FL,33064,250,735,222.73, Non-Retail , Non-Liftgate ,$953.11 ,$0.00 ,$852.52 ,$0.00 ,$0.00 ,$0.00 ,$447.20 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,368.61 ","$1,867.18 ","$1,947.23 ",$0.00 ,$660.58 
100000241,AMBRIDGE                   ,PA,15003,NAPERVILLE                 ,IL,60540,70,460,60.53, Non-Retail , Liftgate Needed ,$329.86 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$244.40 ,$0.00 ,$294.35 ,$0.00 ,$0.00 ,$367.56 ,$283.32 ,$282.27 ,$0.00 ,$142.56 
100000242,TRENTON                    ,IL,62293,NAPERVILLE                 ,IL,60540,175,"1,050",194.44, Non-Retail , Non-Liftgate ,"$1,051.96 ",$509.65 ,$0.00 ,$188.23 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$267.72 ,$0.00 ,$0.00 ,$669.61 ,$0.00 ,$335.30 ,$0.00 ,$202.47 
100000243,SWEETWATER                 ,TN,37874,NAPERVILLE                 ,IL,60540,70,146,19.73, Non-Retail , Non-Liftgate ,$325.90 ,$152.50 ,$143.77 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$180.23 ,$0.00 ,$265.29 ,$0.00 ,$128.84 
100000244,SWEETWATER                 ,TN,37874,NAPERVILLE                 ,IL,60540,70,85,12.69, Non-Retail , Liftgate Needed ,$325.90 ,$152.50 ,$142.29 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$180.23 ,$0.00 ,$265.29 ,$0.00 ,$128.84 
100000245,DORSET                     ,VT,05251 ,EAST WINDSOR               ,NJ,08512 ,70,"3,325",250, Retail , Non-Liftgate ,$597.58 ,$0.00 ,$473.53 ,$0.00 ,$0.00 ,$0.00 ,$338.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,121.62 ",$542.95 ,$268.88 ,$0.00 ,$0.00 
100000246,DORSET                     ,VT,05251 ,EAST WINDSOR               ,NJ,08512 ,70,982,80.49, Retail , Non-Liftgate ,$249.09 ,$0.00 ,$191.61 ,$0.00 ,$0.00 ,$0.00 ,$200.20 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$430.36 ,$208.25 ,$224.93 ,$0.00 ,$0.00 
100000247,SYRACUSE                   ,IN,46567,NAPERVILLE                 ,IL,60540,175,616,118.46, Non-Retail , Non-Liftgate ,$762.73 ,$0.00 ,$167.44 ,$128.44 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$491.48 ,$164.66 ,$0.00 ,$462.45 ,$0.00 ,$251.31 ,$0.00 ,$142.24 
100000248,ROMEOVILLE                 ,IL,60446,NAPERVILLE                 ,IL,60540,110,80,14.81, Non-Retail , Liftgate Needed ,$297.07 ,$152.50 ,$109.01 ,$124.94 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$95.02 ,$104.01 ,$0.00 ,$157.22 ,$0.00 ,$258.89 ,$0.00 ,$123.44 
100000249,NORTHBROOK                 ,IL,60062,THORNTON                   ,IL,60476,70,377,38.87, Non-Retail , Liftgate Needed ,$297.07 ,$152.50 ,$0.00 ,$124.94 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$95.02 ,$104.01 ,$0.00 ,$162.22 ,$0.00 ,$258.89 ,$0.00 ,$123.44 
100000250,LIBERTYVILLE               ,IL,60048,ROMEOVILLE                 ,IL,60446,55,"1,100",53.4, Non-Retail , Non-Liftgate ,$328.64 ,$163.02 ,$109.01 ,$124.94 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$95.02 ,$104.01 ,$0.00 ,$229.97 ,$0.00 ,$258.89 ,$0.00 ,$123.44 
100000251,HUNTLEY                    ,IL,60142,NAPERVILLE                 ,IL,60540,70,502,53.98, Non-Retail , Non-Liftgate ,$310.62 ,$152.50 ,$109.01 ,$124.94 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$95.02 ,$104.01 ,$0.00 ,$206.45 ,$0.00 ,$285.54 ,$0.00 ,$123.44 
100000252,IRVING                     ,TX,75061,WILMER                     ,TX,75172,70,202,31.56, Non-Retail , Non-Liftgate ,$261.06 ,$152.50 ,$114.75 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$157.22 ,$0.00 ,$284.49 ,$99.55 ,$126.40 
100000253,IRVING                     ,TX,75061,WILMER                     ,TX,75172,70,200,31.25, Non-Retail , Liftgate Needed ,$261.06 ,$152.50 ,$114.75 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$157.22 ,$0.00 ,$284.49 ,$99.55 ,$126.40 
100000254,CLEVELAND                  ,OH,44142,NAPERVILLE                 ,IL,60540,175,789,148.87, Non-Retail , Liftgate Needed ,$290.67 ,$0.00 ,$325.89 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$771.20 ,$0.00 ,$0.00 ,$718.76 ,$609.44 ,$281.09 ,$0.00 ,$213.58 
100000255,KENOSHA                    ,WI,53144,NORTHBROOK                 ,IL,60062,70,309,44.78, Non-Retail , Non-Liftgate ,$212.83 ,$152.50 ,$165.54 ,$105.50 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$101.45 ,$103.70 ,$0.00 ,$180.23 ,$0.00 ,$205.20 ,$0.00 ,$127.13 
100000256,WYANDOTTE                  ,MI,48192,WILMER                     ,TX,75172,175,385,78.57, Non-Retail , Liftgate Needed ,$395.47 ,$0.00 ,$368.07 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$795.39 ,$0.00 ,$335.47 ,$924.59 ,$236.34 
100000257,HUNTINGTON STATION         ,NY,11747,NAPERVILLE                 ,IL,60540,70,402,40.2, Non-Retail , Non-Liftgate ,$250.92 ,$0.00 ,$148.62 ,$0.00 ,$0.00 ,$0.00 ,$244.40 ,$0.00 ,$294.35 ,$0.00 ,$0.00 ,$399.77 ,$386.40 ,$282.14 ,$0.00 ,$297.78 
